index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
775,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000775_cleaning windows_to_flying kite_fE0IMwcSGsU_000038_000048_bg_BJ4DdzKi-GE_000008_000018/000151.jpg,cleaning windows,flying kite,0,18.811689376831055,A person doing cleaning windows at hilltop,17.991361618041992,A person doing flying kite at residential home
776,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000776_playing violin_to_playing trumpet_QMaaUCbPR68_000042_000052_bg_yArpJ36B3Co_000049_000059/000151.jpg,playing violin,playing trumpet,1,17.11196517944336,A person doing playing violin at marching band,24.94684600830078,A person doing playing trumpet at music studio
777,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000777_juggling soccer ball_to_bowling_ke-dI9wQSTk_000038_000048_bg_v52Gi2rgV3w_000005_000015/000151.jpg,juggling soccer ball,bowling,1,22.720943450927734,A person doing juggling soccer ball at recreation center,28.720083236694336,A person doing bowling at beach
778,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000778_opening bottle_to_surfing water_qJ6DOrO8A2U_000000_000010_bg_IyXLVTS9qlY_000108_000118/000141.jpg,opening bottle,surfing water,1,25.639938354492188,A person doing opening bottle at hawaii,27.725791931152344,A person doing surfing water at beach
779,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000779_dunking basketball_to_drinking_iV66V2rh6l4_000027_000037_bg_xyUeMz9bAsA_000154_000164/000151.jpg,dunking basketball,drinking,0,30.019723892211914,A person doing dunking basketball at restaurant,19.439598083496094,A person doing drinking at playground
780,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000780_playing bass guitar_to_playing basketball_gJFNNbxsCN8_000104_000114_bg_hd7dxyjovCY_000031_000041/000151.jpg,playing bass guitar,playing basketball,0,28.508060455322266,A person doing playing bass guitar at gymnasium,24.563417434692383,A person doing playing basketball at home studio
781,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000781_reading newspaper_to_juggling soccer ball_uPnEZd6wCtk_000006_000016_bg_2WgOKCYyL7g_000084_000094/000151.jpg,reading newspaper,juggling soccer ball,1,18.460071563720703,A person doing reading newspaper at soccer field,25.605514526367188,A person doing juggling soccer ball at library
782,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000782_playing bass guitar_to_brushing hair_Bobkw016yr0_000041_000051_bg_GPuRBJNaE9s_000002_000012/000151.jpg,playing bass guitar,brushing hair,0,25.311676025390625,A person doing playing bass guitar at salon,24.151857376098633,A person doing brushing hair at home studio
783,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000783_playing bass guitar_to_deadlifting_--GF746y6UM_000496_000506_bg_x6CMl1kTx0w_000000_000010/000151.jpg,playing bass guitar,deadlifting,0,27.994543075561523,A person doing playing bass guitar at home,24.87168312072754,A person doing deadlifting at band practice room
784,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000784_surfing water_to_flying kite_hBhqXx8u9JI_000007_000017_bg_BJ4DdzKi-GE_000008_000018/000151.jpg,surfing water,flying kite,1,26.426565170288086,A person doing surfing water at park,27.487594604492188,A person doing flying kite at malibu
785,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000785_playing violin_to_skipping rope_a4ROubm0cIc_000000_000010_bg_Cj-BGLVHw4g_000062_000072/000151.jpg,playing violin,skipping rope,1,24.498037338256836,A person doing playing violin at park,27.27545166015625,A person doing skipping rope at street corner
786,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000786_driving car_to_playing violin_9c8Mi1WYwOs_000116_000126_bg_nEomGihKPkU_000015_000025/000151.jpg,driving car,playing violin,1,22.751007080078125,A person doing driving car at living room,25.186586380004883,A person doing playing violin at parking lot
787,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000787_shooting goal (soccer)_to_catching or throwing frisbee_iMkymcBJUTE_000075_000085_bg_W9sNq_-j1Nc_000020_000030/000151.jpg,shooting goal (soccer),catching or throwing frisbee,0,30.755754470825195,A person doing shooting goal (soccer) at park,30.387920379638672,A person doing catching or throwing frisbee at backyard
788,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000788_dribbling basketball_to_smoking_-QhxoSeCqYE_000065_000075_bg_JzSw34VjIzo_000032_000042/000151.jpg,dribbling basketball,smoking,0,25.979412078857422,A person doing dribbling basketball at balcony,20.269508361816406,A person doing smoking at park
789,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000789_clean and jerk_to_walking the dog_cBSJlnDYH3g_000010_000020_bg_pFTRtoFzb60_000000_000010/000151.jpg,clean and jerk,walking the dog,0,26.93545150756836,A person doing clean and jerk at park,23.166187286376953,A person doing walking the dog at gym
790,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000790_bowling_to_tying tie_pWPNktTWKjg_000005_000015_bg_KG7T3DDXQBg_000083_000093/000140.jpg,bowling,tying tie,1,17.596153259277344,A person doing bowling at car,21.340728759765625,A person doing tying tie at amusement park
791,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000791_opening bottle_to_shooting basketball_2EPtfi-GFSw_000030_000040_bg_jHTIficLhwI_000056_000066/000151.jpg,opening bottle,shooting basketball,1,22.685726165771484,A person doing opening bottle at basketball court,24.797094345092773,A person doing shooting basketball at bar
792,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000792_reading newspaper_to_climbing a rope_ZBErCi0a4_8_000018_000028_bg_NhVQFHJqmss_000000_000010/000151.jpg,reading newspaper,climbing a rope,0,23.51974105834961,A person doing reading newspaper at gymnasium,18.7262020111084,A person doing climbing a rope at park
793,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000793_climbing a rope_to_brushing teeth_0tIJZogdc9U_000022_000032_bg_INNDIp9X43M_000066_000076/000101.jpg,climbing a rope,brushing teeth,1,25.417795181274414,A person doing climbing a rope at school restroom,26.59235954284668,A person doing brushing teeth at climbing wall
794,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000794_drinking_to_catching or throwing baseball_WZlnucz7DgE_000057_000067_bg_LFS0OYBiEeU_000008_000018/000151.jpg,drinking,catching or throwing baseball,0,23.27526092529297,A person doing drinking at sports complex,15.552772521972656,A person doing catching or throwing baseball at beach
795,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000795_skiing slalom_to_playing accordion_6QcRPmZZVz4_000158_000168_bg_nrF8FOuvACg_000127_000137/000151.jpg,skiing slalom,playing accordion,1,21.05489158630371,A person doing skiing slalom at music festival,28.089553833007812,A person doing playing accordion at vail
796,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000796_brushing hair_to_playing accordion_Zo7RBEOD63I_001009_001019_bg_EIJGzKnlMRM_000014_000024/000151.jpg,brushing hair,playing accordion,1,20.388402938842773,A person doing brushing hair at street corner,22.87240219116211,A person doing playing accordion at dressing room
797,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000797_skiing slalom_to_skipping rope_29eOCM2BgdI_000270_000280_bg_nO4BFDXVqCg_000007_000017/000151.jpg,skiing slalom,skipping rope,0,27.48814582824707,A person doing skiing slalom at schoolyard,22.793405532836914,A person doing skipping rope at chamonix
798,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000798_shooting basketball_to_hitting baseball_M2DXKEp_u9U_000023_000033_bg_N5zWQkoLM3M_000120_000130/000151.jpg,shooting basketball,hitting baseball,1,25.342947006225586,A person doing shooting basketball at backyard,31.13134002685547,A person doing hitting baseball at gymnasium
799,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000799_catching or throwing frisbee_to_writing_RxgW7Hdn4YM_000006_000016_bg_HBFln_FTab4_000138_000148/000088.jpg,catching or throwing frisbee,writing,1,24.788219451904297,A person doing catching or throwing frisbee at park,25.323596954345703,A person doing writing at park
800,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000800_archery_to_playing saxophone_O9cTHUPbLE8_000090_000100_bg_cg-WQl3YCVY_000205_000215/000151.jpg,archery,playing saxophone,1,12.774343490600586,A person doing archery at street corner,26.18488121032715,A person doing playing saxophone at outdoor festival
801,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000801_climbing a rope_to_climbing ladder_oldvNmLb6gE_000007_000017_bg_93sxC_WUAOs_000096_000106/000151.jpg,climbing a rope,climbing ladder,0,25.85877799987793,A person doing climbing a rope at warehouse,24.500741958618164,A person doing climbing ladder at circus
802,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000802_playing violin_to_skipping rope_gq7PnpY3rD4_000001_000011_bg_gn97KDKen_U_000053_000063/000151.jpg,playing violin,skipping rope,0,25.088294982910156,A person doing playing violin at gym,22.92902183532715,A person doing skipping rope at music studio
803,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000803_playing tennis_to_flying kite_R5CWAwtijVI_001618_001628_bg_07xOT83TIG4_000040_000050/000151.jpg,playing tennis,flying kite,0,24.981958389282227,A person doing playing tennis at hilltop,20.957002639770508,A person doing flying kite at school gymnasium
804,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000804_clean and jerk_to_punching person (boxing)_3PnYgaQ4vT0_000024_000034_bg_jpjRqIqSX2U_000688_000698/000151.jpg,clean and jerk,punching person (boxing),0,32.55582046508789,A person doing clean and jerk at boxing ring,28.662914276123047,A person doing punching person (boxing) at home gym
805,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000805_skiing (not slalom or crosscountry)_to_clean and jerk_0a8T8M0gt20_000314_000324_bg_9tYNQlZO1Rw_000010_000020/000151.jpg,skiing (not slalom or crosscountry),clean and jerk,0,29.968517303466797,A person doing skiing (not slalom or crosscountry) at gym,28.232446670532227,A person doing clean and jerk at whistler
806,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000806_skipping rope_to_catching or throwing baseball_TIuH8pYN-0s_000163_000173_bg_LQH6hZT6ZbI_000116_000126/000151.jpg,skipping rope,catching or throwing baseball,0,25.817028045654297,A person doing skipping rope at park,24.272159576416016,A person doing catching or throwing baseball at schoolyard
807,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000807_eating cake_to_brushing teeth_dQcNfbY0hwg_000037_000047_bg_xCtFp27ilbU_000003_000013/000151.jpg,eating cake,brushing teeth,0,25.080181121826172,A person doing eating cake at gym locker room,23.121509552001953,A person doing brushing teeth at birthday party
808,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000808_playing tennis_to_skiing slalom_b7SLPvwo2mA_000052_000062_bg_nK3b9DTxP5w_000366_000376/000151.jpg,playing tennis,skiing slalom,1,25.878337860107422,A person doing playing tennis at st. moritz,31.1920108795166,A person doing skiing slalom at community center
809,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000809_dunking basketball_to_climbing a rope_N8L8j0RTFdg_000025_000035_bg_1c17xEdMHns_000119_000129/000151.jpg,dunking basketball,climbing a rope,1,26.289308547973633,A person doing dunking basketball at outdoor adventure park,26.816818237304688,A person doing climbing a rope at playground
810,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000810_smoking_to_climbing a rope__bMKjdjZO8Y_000021_000031_bg_M0BedpP3Ya4_000017_000027/000151.jpg,smoking,climbing a rope,0,19.748760223388672,A person doing smoking at circus,17.436243057250977,A person doing climbing a rope at rooftop
811,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000811_reading book_to_playing piano_HxZTtP7Okxg_000021_000031_bg_YgpvcsbKLtg_000008_000018/000151.jpg,reading book,playing piano,1,26.004270553588867,A person doing reading book at living room,27.166250228881836,A person doing playing piano at park
812,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000812_catching or throwing baseball_to_opening bottle_WuEYX5XWCsw_000002_000012_bg_2EPtfi-GFSw_000030_000040/000151.jpg,catching or throwing baseball,opening bottle,1,20.839475631713867,A person doing catching or throwing baseball at picnic,23.618579864501953,A person doing opening bottle at sports complex
813,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000813_juggling soccer ball_to_playing accordion_5l3BMPLhHdw_000045_000055_bg_bei0Be7pJQA_000032_000042/000151.jpg,juggling soccer ball,playing accordion,0,25.73076820373535,A person doing juggling soccer ball at coffee shop,21.63300132751465,A person doing playing accordion at park
814,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000814_playing violin_to_opening bottle_RL9vt7ZinXU_000116_000126_bg_6bwkUwMT87E_000003_000013/000151.jpg,playing violin,opening bottle,0,22.032047271728516,A person doing playing violin at kitchen,21.40488624572754,A person doing opening bottle at living room
815,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000815_smoking_to_playing guitar_n0rd6gua9B4_000321_000331_bg_EOQ0ST_d6mQ_000074_000084/000151.jpg,smoking,playing guitar,1,21.139249801635742,A person doing smoking at street corner,23.50096321105957,A person doing playing guitar at beach
816,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000816_shooting goal (soccer)_to_dunking basketball_r-qjBtJMvU0_000076_000086_bg_Bl28qY8T6NA_000045_000055/000151.jpg,shooting goal (soccer),dunking basketball,1,26.472118377685547,A person doing shooting goal (soccer) at sports arena,30.970937728881836,A person doing dunking basketball at soccer field
817,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000817_juggling soccer ball_to_playing basketball_g2_QEO0IdH8_000000_000010_bg_ocJaiKOm55g_000048_000058/000151.jpg,juggling soccer ball,playing basketball,1,27.992755889892578,A person doing juggling soccer ball at park,29.123476028442383,A person doing playing basketball at backyard
818,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000818_skiing slalom_to_shooting basketball_toIEBQlH4DI_005416_005426_bg_As2dJ_MPaGo_000027_000037/000151.jpg,skiing slalom,shooting basketball,0,26.61041259765625,A person doing skiing slalom at basketball court,26.151329040527344,A person doing shooting basketball at aspens
