index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
719,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000719_deadlifting_to_sword fighting_zvK8RSHR4YU_000013_000023_bg_S4hYqZbu0kQ_000015_000025/000127.jpg,deadlifting,sword fighting,0,26.402271270751953,A person doing deadlifting at abandoned warehouse,25.033348083496094,A person doing sword fighting at garage
720,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000720_canoeing or kayaking_to_bowling_Bi5SWEY6uH8_000034_000044_bg_v52Gi2rgV3w_000005_000015/000151.jpg,canoeing or kayaking,bowling,1,28.815418243408203,A person doing canoeing or kayaking at bowling alley,31.834867477416992,A person doing bowling at everglades
721,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000721_deadlifting_to_hitting baseball_ZSzPVTTiROc_000016_000026_bg_J6fum3h7das_000102_000112/000070.jpg,deadlifting,hitting baseball,1,23.421951293945312,A person doing deadlifting at school gymnasium,28.513568878173828,A person doing hitting baseball at garage
722,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000722_playing volleyball_to_tying tie_ZFqcERoPnmg_000413_000423_bg_NjkI5WDOZeo_000157_000167/000151.jpg,playing volleyball,tying tie,1,22.889225006103516,A person doing playing volleyball at office,23.212688446044922,A person doing tying tie at gym
723,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000723_archery_to_surfing water_3and4vWkW4s_000011_000021_bg_Q4kAb9-wvCw_000364_000374/000151.jpg,archery,surfing water,1,17.686359405517578,A person doing archery at malibu,18.577136993408203,A person doing surfing water at archery range
724,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000724_writing_to_playing accordion_XQkYl9aVTpA_000432_000442_bg_U_D-B-xXgys_000056_000066/000151.jpg,writing,playing accordion,1,28.284015655517578,A person doing writing at park bench,32.39582061767578,A person doing playing accordion at coffee shop
725,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000725_shooting basketball_to_flying kite_M8-dQHleshM_000004_000014_bg_BJ4DdzKi-GE_000008_000018/000065.jpg,shooting basketball,flying kite,1,17.834611892700195,A person doing shooting basketball at backyard,19.833332061767578,A person doing flying kite at driveway
726,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000726_climbing ladder_to_playing saxophone__M815JBLmzg_000016_000026_bg_8vxFri3kYz4_000000_000010/000151.jpg,climbing ladder,playing saxophone,1,23.16752052307129,A person doing climbing ladder at jazz club,24.07719612121582,A person doing playing saxophone at treehouse
727,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000727_smoking_to_flying kite_xo_9xPRu7_4_000114_000124_bg_E-B59dSQhkU_000033_000043/000151.jpg,smoking,flying kite,0,24.69405746459961,A person doing smoking at hilltop,19.741531372070312,A person doing flying kite at beach
728,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000728_writing_to_surfing water_kHSpzsmCFGo_000078_000088_bg_4XeeI5868Y4_000031_000041/000151.jpg,writing,surfing water,1,24.051971435546875,A person doing writing at hawaii,24.740371704101562,A person doing surfing water at library
729,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000729_sword fighting_to_opening bottle_WGztQjJ0aMU_000010_000020_bg_a1gyzJQ6nto_000042_000052/000151.jpg,sword fighting,opening bottle,1,21.92291259765625,A person doing sword fighting at beach,23.399694442749023,A person doing opening bottle at beach cove
730,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000730_catching or throwing frisbee_to_canoeing or kayaking_AsoqLaO8YJ8_000001_000011_bg_YbLmMm66uUk_000192_000202/000151.jpg,catching or throwing frisbee,canoeing or kayaking,1,25.293012619018555,A person doing catching or throwing frisbee at lake tahoe,26.311641693115234,A person doing canoeing or kayaking at backyard
731,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000731_playing trumpet_to_hitting baseball_qAl4lWHJHPE_000007_000017_bg_h_3LqD2Pl-E_000000_000010/000151.jpg,playing trumpet,hitting baseball,1,21.424875259399414,A person doing playing trumpet at school gymnasium,26.75908851623535,A person doing hitting baseball at music festival
732,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000732_flying kite_to_climbing ladder_3dnRiA5pSwU_000024_000034_bg_72ZfHTNBdTQ_000112_000122/000085.jpg,flying kite,climbing ladder,1,22.65629768371582,A person doing flying kite at warehouse,26.2122745513916,A person doing climbing ladder at field
733,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000733_brushing hair_to_driving car_MPx8w7ioI4o_000323_000333_bg_mL3AmSIkXVg_000037_000047/000151.jpg,brushing hair,driving car,0,23.60333251953125,A person doing brushing hair at suburban neighborhood,22.566295623779297,A person doing driving car at salon
734,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000734_smoking_to_playing accordion_1o-qGrLLihw_000021_000031_bg_YgXLcOtQcSg_000028_000038/000151.jpg,smoking,playing accordion,0,24.388309478759766,A person doing smoking at street corner,22.11219596862793,A person doing playing accordion at park
735,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000735_golf driving_to_playing trumpet_vVC8HWs8CVE_000011_000021_bg_qzZw2ZRIGbI_000000_000010/000151.jpg,golf driving,playing trumpet,1,19.694047927856445,A person doing golf driving at music festival,23.616300582885742,A person doing playing trumpet at resort
736,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000736_playing saxophone_to_flying kite_P4w8Ef14Mis_000017_000027_bg_0QH8uFjXiW4_000003_000013/000151.jpg,playing saxophone,flying kite,0,31.255657196044922,A person doing playing saxophone at beach,22.218778610229492,A person doing flying kite at subway station
737,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000737_skiing (not slalom or crosscountry)_to_hitting baseball_jGzy03VfA8k_000174_000184_bg_gg5xRWjw3f8_000097_000107/000151.jpg,skiing (not slalom or crosscountry),hitting baseball,1,26.51017951965332,A person doing skiing (not slalom or crosscountry) at batting cage,29.615720748901367,A person doing hitting baseball at banff
738,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000738_reading book_to_writing_o6dIjv5pOKc_000004_000014_bg_wOgPUpQzPBI_000259_000269/000151.jpg,reading book,writing,1,22.453399658203125,A person doing reading book at library,22.499374389648438,A person doing writing at library
739,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000739_writing_to_golf driving_G2MO_SNlO2s_000274_000284_bg_prXGeIiSPQ8_000003_000013/000151.jpg,writing,golf driving,0,30.173429489135742,A person doing writing at golf course,26.647371292114258,A person doing golf driving at library
740,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000740_catching or throwing baseball_to_playing guitar_dEJcLMU-x94_000013_000023_bg_x8cwzO6u_7c_000090_000100/000151.jpg,catching or throwing baseball,playing guitar,0,25.3350887298584,A person doing catching or throwing baseball at music studio,22.658254623413086,A person doing playing guitar at school playground
741,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000741_climbing ladder_to_skiing slalom_OAHWyWJmvJI_000030_000040_bg_wvZmdTr4-Ag_000669_000679/000151.jpg,climbing ladder,skiing slalom,1,25.33635139465332,A person doing climbing ladder at aspens,34.49097442626953,A person doing skiing slalom at warehouse
742,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000742_catching or throwing frisbee_to_skipping rope_71Rq1rCY7N4_000069_000079_bg_CBsQM6oSaPQ_000198_000208/000151.jpg,catching or throwing frisbee,skipping rope,1,23.27728843688965,A person doing catching or throwing frisbee at backyard,25.47960662841797,A person doing skipping rope at park
743,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000743_eating cake_to_juggling soccer ball_wfwu32obskc_000031_000041_bg_Oe4Tk3WWhD0_000042_000052/000151.jpg,eating cake,juggling soccer ball,0,23.260433197021484,A person doing eating cake at beach,10.454120635986328,A person doing juggling soccer ball at picnic area
744,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000744_surfing water_to_drinking_Q4kAb9-wvCw_000364_000374_bg_ahtLVUE4qw8_000018_000028/000151.jpg,surfing water,drinking,1,21.659452438354492,A person doing surfing water at park,26.10366439819336,A person doing drinking at gold coast
745,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000745_clean and jerk_to_archery_eb27P4kCJYI_000026_000036_bg_it-IIR-qUIg_000150_000160/000095.jpg,clean and jerk,archery,1,26.324657440185547,A person doing clean and jerk at sports complex,26.842195510864258,A person doing archery at home gym
746,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000746_deadlifting_to_golf driving_SZqOaOEGo_g_000002_000012_bg_DfjXZtIrWwg_000084_000094/000151.jpg,deadlifting,golf driving,0,27.61521339416504,A person doing deadlifting at resort,25.157447814941406,A person doing golf driving at garage
747,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000747_walking the dog_to_eating ice cream_3bT1tscntAM_000211_000221_bg_twPKbxKjh8g_000031_000041/000151.jpg,walking the dog,eating ice cream,1,19.93926239013672,A person doing walking the dog at park,22.327617645263672,A person doing eating ice cream at beach
748,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000748_writing_to_shooting basketball_Ub0rc6U6nfI_000100_000110_bg_0sCSK1Ox5Ts_000046_000056/000151.jpg,writing,shooting basketball,1,23.630962371826172,A person doing writing at gymnasium,25.474973678588867,A person doing shooting basketball at library
749,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000749_juggling balls_to_shooting basketball_j0-SQa7igwI_000188_000198_bg_w68UOpC3bUw_000316_000326/000151.jpg,juggling balls,shooting basketball,1,26.553804397583008,A person doing juggling balls at park,27.97792625427246,A person doing shooting basketball at backyard
750,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000750_playing violin_to_playing trumpet_lmn_PczIHHo_000047_000057_bg_is8kacH7dUg_000022_000032/000151.jpg,playing violin,playing trumpet,1,19.03489875793457,A person doing playing violin at street corner,23.265275955200195,A person doing playing trumpet at music studio
751,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000751_reading book_to_punching person (boxing)_WwPqNROPZx8_000023_000033_bg_aEfN-E9ZGTo_000209_000219/000151.jpg,reading book,punching person (boxing),0,30.94801902770996,A person doing reading book at boxing ring,27.19954490661621,A person doing punching person (boxing) at bedroom
752,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000752_brushing hair_to_reading book_vF-nfOxhiCQ_000051_000061_bg_-CQPR7e8xKE_000000_000010/000151.jpg,brushing hair,reading book,0,25.401836395263672,A person doing brushing hair at coffee shop,24.32046890258789,A person doing reading book at salon
753,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000753_climbing a rope_to_dunking basketball_6Lz09qQhHkM_000001_000011_bg_f0H5AVFMHrg_000000_000010/000151.jpg,climbing a rope,dunking basketball,1,23.13913917541504,A person doing climbing a rope at sports arena,27.802085876464844,A person doing dunking basketball at circus
754,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000754_hurdling_to_skiing slalom_g48BOJHjdKE_000001_000011_bg_6_35grP3MOc_000121_000131/000070.jpg,hurdling,skiing slalom,1,21.575727462768555,A person doing hurdling at aspens,26.071855545043945,A person doing skiing slalom at training facility
755,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000755_hitting baseball_to_dribbling basketball_bymUsSbe7xQ_000155_000165_bg_oxY1iBy5daQ_000038_000048/000151.jpg,hitting baseball,dribbling basketball,1,27.356130599975586,A person doing hitting baseball at park,31.14314079284668,A person doing dribbling basketball at sports complex
756,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000756_climbing a rope_to_hurdling_mzqDvgpiGP4_000013_000023_bg_Q99scMw_PH8_000013_000023/000151.jpg,climbing a rope,hurdling,1,24.660844802856445,A person doing climbing a rope at park,31.92797088623047,A person doing hurdling at gymnasium
757,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000757_drinking_to_golf driving_wByNrVN5dr4_000100_000110_bg_6CbAI0QPeSM_000001_000011/000102.jpg,drinking,golf driving,1,24.09876823425293,A person doing drinking at resort,27.753454208374023,A person doing golf driving at home
758,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000758_reading newspaper_to_catching or throwing frisbee_oeJJ1eUpB4A_000001_000011_bg_qNcTjhOhg0M_000005_000015/000151.jpg,reading newspaper,catching or throwing frisbee,0,17.50311279296875,A person doing reading newspaper at backyard,17.449098587036133,A person doing catching or throwing frisbee at park
759,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000759_brushing teeth_to_drinking_4S1k0vHoTw4_000248_000258_bg_neocHYtz6yw_000061_000071/000151.jpg,brushing teeth,drinking,1,24.21395492553711,A person doing brushing teeth at beach,25.334299087524414,A person doing drinking at school restroom
760,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000760_dribbling basketball_to_juggling balls_6FC0IVAWQc4_000266_000276_bg_n1cQkKL5ATQ_000112_000122/000151.jpg,dribbling basketball,juggling balls,1,23.05881690979004,A person doing dribbling basketball at beach,24.78839874267578,A person doing juggling balls at park
761,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000761_playing trumpet_to_playing guitar_viWqKg08VNc_000002_000012_bg_k4ixAfJ1LuI_000214_000224/000151.jpg,playing trumpet,playing guitar,0,27.72057342529297,A person doing playing trumpet at beach,26.382139205932617,A person doing playing guitar at marching band
762,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000762_reading book_to_skiing (not slalom or crosscountry)_qIoLkehWIXc_000003_000013_bg_3FsDDitvJWY_001964_001974/000151.jpg,reading book,skiing (not slalom or crosscountry),1,19.739013671875,A person doing reading book at zermatt,26.431766510009766,A person doing skiing (not slalom or crosscountry) at bedroom
