action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000768_playing piano_to_playing basketball_C9boKvSr3kU_000015_000025_bg_KCSNGD2_WlE_000051_000061,150.0,playing piano,playing basketball,dunking basketball,0.47882479429244995,45,5.278843673295341e-07,2,0.22726017236709595,False,False,False,True,True,-43,0.22725964448272862,"['dunking basketball', 'playing basketball', 'dribbling basketball', 'shooting basketball', 'juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'shooting goal (soccer)', 'catching or throwing baseball', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000772_writing_to_skipping rope_r-5lYAlq4F0_000072_000082_bg_dSF2i1OQtMc_000087_000097,150.0,writing,skipping rope,dribbling basketball,0.6810781359672546,44,1.8651806385605596e-05,10,0.00277048721909523,False,False,False,False,True,-34,0.0027518354127096245,"['dribbling basketball', 'playing basketball', 'shooting basketball', 'juggling balls', 'dunking basketball', 'juggling soccer ball', 'shooting goal (soccer)', 'playing volleyball', 'sweeping floor', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000776_playing violin_to_playing trumpet_QMaaUCbPR68_000042_000052_bg_yArpJ36B3Co_000049_000059,150.0,playing violin,playing trumpet,punching person (boxing),0.3196347951889038,4,0.05943494290113449,6,0.043815385550260544,False,True,False,False,False,2,-0.015619557350873947,"['punching person (boxing)', 'juggling balls', 'skipping rope', 'playing violin', 'juggling soccer ball', 'playing trumpet', 'sword fighting', 'opening bottle', 'bowling', 'playing saxophone']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000780_playing bass guitar_to_playing basketball_gJFNNbxsCN8_000104_000114_bg_hd7dxyjovCY_000031_000041,150.0,playing bass guitar,playing basketball,playing bass guitar,0.26063790917396545,1,0.26063790917396545,28,0.0005663561751134694,True,True,False,False,False,27,-0.260071552998852,"['playing bass guitar', 'playing trumpet', 'playing saxophone', 'cleaning windows', 'playing guitar', 'climbing a rope', 'playing accordion', 'playing violin', 'juggling balls', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000784_surfing water_to_flying kite_hBhqXx8u9JI_000007_000017_bg_BJ4DdzKi-GE_000008_000018,150.0,surfing water,flying kite,surfing water,0.41271311044692993,1,0.41271311044692993,2,0.16346198320388794,True,True,False,True,False,1,-0.249251127243042,"['surfing water', 'flying kite', 'catching or throwing frisbee', 'juggling balls', 'playing volleyball', 'juggling soccer ball', 'shooting goal (soccer)', 'catching or throwing baseball', 'skipping rope', 'climbing a rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000788_dribbling basketball_to_smoking_-QhxoSeCqYE_000065_000075_bg_JzSw34VjIzo_000032_000042,150.0,dribbling basketball,smoking,dribbling basketball,0.16379068791866302,1,0.16379068791866302,40,0.0009176869643852115,True,True,False,False,False,39,-0.1628730009542778,"['dribbling basketball', 'dunking basketball', 'playing basketball', 'hurdling', 'shooting basketball', 'climbing ladder', 'juggling soccer ball', 'playing volleyball', 'hitting baseball', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000792_reading newspaper_to_climbing a rope_ZBErCi0a4_8_000018_000028_bg_NhVQFHJqmss_000000_000010,150.0,reading newspaper,climbing a rope,sweeping floor,0.24062955379486084,43,0.00044530711602419615,21,0.009592339396476746,False,False,False,False,True,-22,0.00914703228045255,"['sweeping floor', 'shooting goal (soccer)', 'juggling soccer ball', 'playing volleyball', 'shooting basketball', 'opening bottle', 'dribbling basketball', 'juggling balls', 'skipping rope', 'smoking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000796_brushing hair_to_playing accordion_Zo7RBEOD63I_001009_001019_bg_EIJGzKnlMRM_000014_000024,150.0,brushing hair,playing accordion,juggling balls,0.18261107802391052,2,0.146977499127388,4,0.1156812533736229,False,True,False,True,False,2,-0.031296245753765106,"['juggling balls', 'brushing hair', 'playing guitar', 'playing accordion', 'opening bottle', 'juggling soccer ball', 'playing violin', 'playing piano', 'punching person (boxing)', 'writing']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000800_archery_to_playing saxophone_O9cTHUPbLE8_000090_000100_bg_cg-WQl3YCVY_000205_000215,150.0,archery,playing saxophone,playing saxophone,0.9437848329544067,28,1.8976796809511143e-06,1,0.9437848329544067,False,False,True,True,True,-27,0.9437829352747258,"['playing saxophone', 'playing trumpet', 'playing accordion', 'playing piano', 'playing violin', 'opening bottle', 'writing', 'playing bass guitar', 'playing guitar', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000804_clean and jerk_to_punching person (boxing)_3PnYgaQ4vT0_000024_000034_bg_jpjRqIqSX2U_000688_000698,150.0,clean and jerk,punching person (boxing),punching person (boxing),0.8127418756484985,2,0.044727623462677,1,0.8127418756484985,False,True,True,True,True,-1,0.7680142521858215,"['punching person (boxing)', 'clean and jerk', 'juggling balls', 'juggling soccer ball', 'hurdling', 'climbing a rope', 'shooting goal (soccer)', 'dunking basketball', 'climbing ladder', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000808_playing tennis_to_skiing slalom_b7SLPvwo2mA_000052_000062_bg_nK3b9DTxP5w_000366_000376,150.0,playing tennis,skiing slalom,skiing slalom,0.845608651638031,25,8.356002581422217e-06,1,0.845608651638031,False,False,True,True,True,-24,0.8456002956354496,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'surfing water', 'climbing a rope', 'flying kite', 'hurdling', 'climbing ladder', 'skipping rope', 'catching or throwing frisbee', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000812_catching or throwing baseball_to_opening bottle_WuEYX5XWCsw_000002_000012_bg_2EPtfi-GFSw_000030_000040,150.0,catching or throwing baseball,opening bottle,opening bottle,0.37937286496162415,38,0.001431665034033358,1,0.37937286496162415,False,False,True,True,True,-37,0.3779411999275908,"['opening bottle', 'climbing a rope', 'skipping rope', 'playing violin', 'skiing slalom', 'flying kite', 'sword fighting', 'climbing ladder', 'hurdling', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000816_shooting goal (soccer)_to_dunking basketball_r-qjBtJMvU0_000076_000086_bg_Bl28qY8T6NA_000045_000055,150.0,shooting goal (soccer),dunking basketball,dunking basketball,0.40649622678756714,2,0.14841578900814056,1,0.40649622678756714,False,True,True,True,True,-1,0.2580804377794266,"['dunking basketball', 'shooting goal (soccer)', 'playing basketball', 'skipping rope', 'climbing ladder', 'juggling soccer ball', 'shooting basketball', 'climbing a rope', 'dribbling basketball', 'clean and jerk']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000820_tying tie_to_playing saxophone_mHlVB_CxXGE_000043_000053_bg_9zhbUqXWyog_000090_000100,150.0,tying tie,playing saxophone,tying tie,0.8481675982475281,1,0.8481675982475281,13,0.0015842418652027845,True,True,False,False,False,12,-0.8465833563823253,"['tying tie', 'punching person (boxing)', 'juggling soccer ball', 'juggling balls', 'cleaning windows', 'golf driving', 'skipping rope', 'climbing a rope', 'eating ice cream', 'playing trumpet']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000824_playing guitar_to_playing saxophone_-PbHg505GzE_000000_000010_bg_rHY2iPRm9uQ_000002_000012,150.0,playing guitar,playing saxophone,playing guitar,0.5726097226142883,1,0.5726097226142883,2,0.18923479318618774,True,True,False,True,False,1,-0.3833749294281006,"['playing guitar', 'playing saxophone', 'playing accordion', 'playing bass guitar', 'playing violin', 'playing trumpet', 'playing piano', 'eating cake', 'sword fighting', 'brushing hair']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000828_catching or throwing baseball_to_playing basketball_FbImz9B2jBY_000000_000010_bg_swuIzEjpmak_000340_000350,150.0,catching or throwing baseball,playing basketball,shooting basketball,0.4807082414627075,13,0.0002660522877704352,2,0.2146054208278656,False,False,False,True,True,-11,0.21433936854009517,"['shooting basketball', 'playing basketball', 'dribbling basketball', 'dunking basketball', 'shooting goal (soccer)', 'playing volleyball', 'juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000832_skipping rope_to_hitting baseball_UXi0Cy16-0Y_000012_000022_bg_8gmHKqDxXdg_000019_000029,150.0,skipping rope,hitting baseball,playing trumpet,0.14156971871852875,8,0.03985343128442764,12,0.032080717384815216,False,False,False,False,False,4,-0.007772713899612427,"['playing trumpet', 'bowling', 'playing violin', 'playing piano', 'juggling balls', 'playing saxophone', 'playing accordion', 'skipping rope', 'climbing ladder', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000836_opening bottle_to_playing volleyball_oM-k3jhhqfQ_000055_000065_bg_GbvgvkqQlqs_000010_000020,150.5,opening bottle,playing volleyball,hitting baseball,0.20766563713550568,10,0.0269459281116724,20,0.009888718836009502,False,False,False,False,False,10,-0.0170572092756629,"['hitting baseball', 'driving car', 'dribbling basketball', 'eating ice cream', 'golf driving', 'dunking basketball', 'smoking', 'catching or throwing baseball', 'bowling', 'opening bottle']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000840_brushing teeth_to_canoeing or kayaking_0tlGOxUQ0Kw_000074_000084_bg_APbBBzEq7oo_000335_000345,150.0,brushing teeth,canoeing or kayaking,catching or throwing frisbee,0.28598418831825256,45,0.00024327344726771116,37,0.0005573727539740503,False,False,False,False,True,-8,0.0003140993067063391,"['catching or throwing frisbee', 'surfing water', 'juggling soccer ball', 'juggling balls', 'catching or throwing baseball', 'opening bottle', 'tying tie', 'climbing a rope', 'sword fighting', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000844_playing violin_to_cleaning windows_sWFRmD9Of4s_000221_000231_bg_T9c_KZVHP4E_000053_000063,150.0,playing violin,cleaning windows,playing violin,0.6237860918045044,1,0.6237860918045044,13,0.00834238063544035,True,True,False,False,False,12,-0.615443711169064,"['playing violin', 'playing piano', 'playing saxophone', 'playing trumpet', 'archery', 'juggling balls', 'sword fighting', 'playing bass guitar', 'opening bottle', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000848_driving car_to_climbing ladder_N4alAbuPsOo_000027_000037_bg_Jtsf3TJeIzc_000023_000033,99.0,driving car,climbing ladder,climbing ladder,0.8053044080734253,26,3.0251199859776534e-05,1,0.8053044080734253,False,False,True,True,True,-25,0.8052741568735655,"['climbing ladder', 'climbing a rope', 'cleaning windows', 'dunking basketball', 'archery', 'playing basketball', 'sword fighting', 'clean and jerk', 'hitting baseball', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000852_brushing hair_to_golf driving_noOO764P9nU_000001_000011_bg_LaaPuezxneg_000078_000088,150.0,brushing hair,golf driving,golf driving,0.4306083917617798,47,0.00015737515059299767,1,0.4306083917617798,False,False,True,True,True,-46,0.4304510166111868,"['golf driving', 'juggling soccer ball', 'playing accordion', 'flying kite', 'juggling balls', 'hitting baseball', 'playing trumpet', 'playing violin', 'shooting goal (soccer)', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000856_playing accordion_to_archery_DYyukPFYRUg_000006_000016_bg_c0cYF6RwWmg_000003_000013,150.0,playing accordion,archery,punching person (boxing),0.3219171166419983,14,0.013320322148501873,2,0.166605606675148,False,False,False,True,True,-12,0.15328528452664614,"['punching person (boxing)', 'archery', 'skipping rope', 'sword fighting', 'playing violin', 'shooting goal (soccer)', 'hitting baseball', 'juggling balls', 'juggling soccer ball', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000860_juggling balls_to_playing piano_riquQFieRJE_000013_000023_bg_W6_DZezuGCk_000082_000092,150.0,juggling balls,playing piano,juggling soccer ball,0.3942807912826538,2,0.3725471496582031,38,0.00043501556501723826,False,True,False,False,False,36,-0.3721121340931859,"['juggling soccer ball', 'juggling balls', 'punching person (boxing)', 'playing trumpet', 'playing violin', 'opening bottle', 'brushing teeth', 'catching or throwing frisbee', 'drinking', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000864_brushing hair_to_deadlifting_mupzvLpU8UU_000009_000019_bg_HutVDQoa-yU_000002_000012,150.0,brushing hair,deadlifting,dribbling basketball,0.2387193888425827,2,0.20410029590129852,10,0.01966342143714428,False,True,False,False,False,8,-0.18443687446415424,"['dribbling basketball', 'brushing hair', 'punching person (boxing)', 'playing accordion', 'playing piano', 'bowling', 'skipping rope', 'playing violin', 'juggling balls', 'deadlifting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000868_flying kite_to_catching or throwing baseball_Pqti-H3n2Z8_000021_000031_bg_hVwWw6YQmfE_000110_000120,150.0,flying kite,catching or throwing baseball,catching or throwing baseball,0.5688937306404114,5,0.0060155438259243965,1,0.5688937306404114,False,True,True,True,True,-4,0.562878186814487,"['catching or throwing baseball', 'hitting baseball', 'catching or throwing frisbee', 'juggling soccer ball', 'flying kite', 'shooting goal (soccer)', 'juggling balls', 'hurdling', 'dribbling basketball', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000872_archery_to_walking the dog_2x1lIrgKxYo_000589_000599_bg_-U1xXJB1AHE_000038_000048,150.0,archery,walking the dog,juggling soccer ball,0.3605755567550659,41,0.0001548614673083648,7,0.01627064310014248,False,False,False,False,True,-34,0.016115781632834114,"['juggling soccer ball', 'juggling balls', 'sweeping floor', 'skipping rope', 'dribbling basketball', 'climbing a rope', 'walking the dog', 'playing volleyball', 'playing basketball', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000876_walking the dog_to_cleaning windows_7sN_A46nOEU_000014_000024_bg_UPHhBfx0L34_000008_000018,150.0,walking the dog,cleaning windows,cleaning windows,0.8563816547393799,31,2.03715571842622e-05,1,0.8563816547393799,False,False,True,True,True,-30,0.8563612831821956,"['cleaning windows', 'climbing ladder', 'climbing a rope', 'dunking basketball', 'skipping rope', 'juggling balls', 'catching or throwing frisbee', 'juggling soccer ball', 'playing accordion', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000880_archery_to_skipping rope_RkjX0nbJJow_000338_000348_bg_d60BR0UZL7s_000072_000082,150.0,archery,skipping rope,playing piano,0.2095201164484024,25,0.00552030373364687,31,0.0030816674698144197,False,False,False,False,False,6,-0.00243863626383245,"['playing piano', 'playing accordion', 'playing saxophone', 'writing', 'playing guitar', 'playing trumpet', 'playing violin', 'driving car', 'cleaning windows', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_000884_hitting baseball_to_hurdling_gg5xRWjw3f8_000097_000107_bg_1ZP9LHPTwwg_000012_000022,150.0,hitting baseball,hurdling,hitting baseball,0.3185725212097168,1,0.3185725212097168,3,0.18919996917247772,True,True,False,True,False,2,-0.12937255203723907,"['hitting baseball', 'catching or throwing baseball', 'hurdling', 'skipping rope', 'playing tennis', 'catching or throwing frisbee', 'juggling balls', 'climbing a rope', 'skiing slalom', 'shooting goal (soccer)']"
